Year,quarter,ukos,mode,purpose,package,Age,Sex,duration,Expected spend,country,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,D/K,Dont know,4-13 nights,306.00,Netherlands,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Non-Independent, 0-15,Female,1-3 nights,131.00,Netherlands,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Non-Independent,35-44,Female,1-3 nights,131.00,Netherlands,,,,
2018,Jan-Mar,UK residents,Sea,Miscellaneous,Independent,45-54,Male,1-3 nights,300.00,Netherlands,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,D/K,Male,14-27 nights,1213.00,Norway,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,45-54,Male,14-27 nights,528.00,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Male,4-13 nights,400.00,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Male,14-27 nights,479.00,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Female,14-27 nights,250.00,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Male,4-13 nights,204.46,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Male,14-27 nights,859.06,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Female,4-13 nights,500.00,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Female,14-27 nights,355.33,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,45-54,Female,4-13 nights,336.00,Poland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,55-64,Female,14-27 nights,667.00,Poland,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,45-54,Male,28-90 nights,300.00,Portugal,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,65 & over,Male,14-27 nights,750.00,Portugal,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Male,1-3 nights,88.00,Portugal,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Male,14-27 nights,333.00,Portugal,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Female,14-27 nights,500.00,Portugal,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Male,14-27 nights,265.00,Portugal,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,45-54,Male,28-90 nights,1000.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,25-34,Male,4-13 nights,299.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,35-44,Male,4-13 nights,934.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,Business,Independent,35-44,Male,14-27 nights,2000.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Male,14-27 nights,362.50,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Female,14-27 nights,750.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Female,28-90 nights,500.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Male,14-27 nights,1000.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Male,28-90 nights,1230.94,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Female,4-13 nights,500.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Female,14-27 nights,378.18,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,45-54,Male,14-27 nights,2000.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,D/K,Male,14-27 nights,946.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,Miscellaneous,Independent,55-64,Male,4-13 nights,22.00,Romania,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,35-44,Male,14-27 nights,579.50,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,45-54,Male,1-3 nights,287.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,45-54,Male,14-27 nights,859.05,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,55-64,Male,28-90 nights,882.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,55-64,Female,28-90 nights,1099.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,65 & over,Male,14-27 nights,300.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,65 & over,Male,28-90 nights,1864.27,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,65 & over,Male,3-6 months,1324.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,65 & over,Female,14-27 nights,1107.50,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,65 & over,Female,28-90 nights,2350.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Business,Independent,45-54,Male,4-13 nights,1080.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,Business,Independent,65 & over,Male,4-13 nights,479.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Male,14-27 nights,38.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Female,14-27 nights,221.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,55-64,Male,14-27 nights,265.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,65 & over,Male,3-6 months,1323.00,Spain,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Male,28-90 nights,662.00,Slovakia,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Female,14-27 nights,603.00,Slovakia,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,25-34,Male,14-27 nights,150.00,Slovenia,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,25-34,Male,28-90 nights,731.00,Switzerland,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,25-34,Female,4-13 nights,304.00,Switzerland,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,65 & over,Male,4-13 nights,608.00,Switzerland,,,,
2018,Jan-Mar,UK residents,Sea,Business,Independent,45-54,Male,1-3 nights,0.00,Switzerland,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,35-44,Male,4-13 nights,352.25,Switzerland,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,D/K,#NULL!,Stay not known,#NULL!,Channel Islands,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,25-34,Male,14-27 nights,100.00,Other Europe,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Independent,25-34,Female,14-27 nights,250.00,Other Europe,,,,
2018,Jan-Mar,UK residents,Sea,VFR,Independent,45-54,Male,14-27 nights,1000.00,Other Europe,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,16-24,Male,4-13 nights,1539.29,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,25-34,Female,4-13 nights,2500.00,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,45-54,Male,4-13 nights,3399.64,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,45-54,Female,4-13 nights,2602.00,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,45-54,Female,14-27 nights,2250.00,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,55-64,Male,4-13 nights,739.59,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,55-64,Male,14-27 nights,1575.93,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,55-64,Female,4-13 nights,660.67,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,55-64,Female,14-27 nights,2307.19,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,55-64,Female,28-90 nights,21063.00,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,65 & over,Male,4-13 nights,982.59,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,65 & over,Male,14-27 nights,1659.88,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,65 & over,Female,4-13 nights,574.14,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,65 & over,Female,14-27 nights,939.12,Other countries,,,,
2018,Jan-Mar,UK residents,Sea,Holiday,Non-Independent,D/K,#NULL!,14-27 nights,2003.58,Other countries,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,4-13 nights,1375.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,14-27 nights,1133.50,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Female,4-13 nights,1558.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,4-13 nights,527.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent, 0-15,Male,4-13 nights,599.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent, 0-15,Female,4-13 nights,599.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,45-54,Male,4-13 nights,781.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,25-34,Male,14-27 nights,880.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,16-24,Male,4-13 nights,705.00,Austria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent, 0-15,Male,1-3 nights,132.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Male,4-13 nights,500.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Female,Nil Stay,35.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Female,1-3 nights,175.20,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,Nil Stay,177.09,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,1-3 nights,318.15,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,4-13 nights,200.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Female,Nil Stay,50.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Female,1-3 nights,242.36,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Female,28-90 nights,353.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,Nil Stay,0.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,1-3 nights,329.68,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Female,1-3 nights,132.67,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Female,4-13 nights,320.65,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,Nil Stay,100.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,1-3 nights,141.39,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,4-13 nights,225.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Female,1-3 nights,940.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,Nil Stay,200.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,1-3 nights,199.23,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,14-27 nights,1544.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Female,1-3 nights,400.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,65 & over,Male,4-13 nights,382.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,65 & over,Female,4-13 nights,221.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,D/K,Male,1-3 nights,198.60,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,D/K,Female,1-3 nights,35.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,D/K,Dont know,1-3 nights,229.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,16-24,Male,1-3 nights,269.38,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,16-24,Female,4-13 nights,213.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,55-64,Male,1-3 nights,311.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,55-64,Male,4-13 nights,680.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,55-64,Female,1-3 nights,247.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,55-64,Female,4-13 nights,546.50,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,65 & over,Male,1-3 nights,77.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Non-Independent,65 & over,Female,1-3 nights,269.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,16-24,Male,4-13 nights,602.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,25-34,Female,1-3 nights,0.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,25-34,Female,4-13 nights,1277.50,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,35-44,Male,Nil Stay,18.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,35-44,Male,1-3 nights,206.90,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,35-44,Female,Nil Stay,127.50,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,45-54,Male,Nil Stay,103.99,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,45-54,Male,1-3 nights,447.73,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,45-54,Female,1-3 nights,132.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,55-64,Male,4-13 nights,500.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,65 & over,Female,1-3 nights,70.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,D/K,Male,1-3 nights,421.50,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Non-Independent,45-54,Female,1-3 nights,361.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Non-Independent,55-64,Male,14-27 nights,880.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent, 0-15,Female,1-3 nights,11.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent, 0-15,Female,4-13 nights,8.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,16-24,Male,4-13 nights,882.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,16-24,Female,1-3 nights,53.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,25-34,Male,1-3 nights,125.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,25-34,Male,4-13 nights,200.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,25-34,Female,1-3 nights,121.60,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,25-34,Female,4-13 nights,0.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,35-44,Male,4-13 nights,197.33,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,35-44,Female,1-3 nights,176.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,35-44,Female,4-13 nights,274.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,45-54,Male,1-3 nights,157.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,45-54,Male,4-13 nights,659.50,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,45-54,Female,4-13 nights,140.16,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,55-64,Male,1-3 nights,176.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,55-64,Female,1-3 nights,200.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,55-64,Female,4-13 nights,137.51,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,D/K,#NULL!,1-3 nights,118.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,D/K,Male,1-3 nights,118.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,D/K,Female,1-3 nights,200.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Miscellaneous,Independent,25-34,Male,1-3 nights,1071.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Miscellaneous,Independent,25-34,Female,1-3 nights,288.19,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Miscellaneous,Independent,35-44,Female,1-3 nights,120.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Miscellaneous,Independent,45-54,Male,Nil Stay,533.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Miscellaneous,Independent,45-54,Male,1-3 nights,167.31,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Miscellaneous,Independent,55-64,Male,Nil Stay,350.00,Belgium,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,14-27 nights,333.00,Bulgaria,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,4-13 nights,882.00,Czech Republic,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,35-44,Male,4-13 nights,400.00,Czech Republic,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,45-54,Male,4-13 nights,500.00,Czech Republic,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,45-54,Male,14-27 nights,375.00,Czech Republic,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,35-44,Male,14-27 nights,1334.00,Denmark,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,45-54,Male,28-90 nights,3003.00,Denmark,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Male,1-3 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Male,4-13 nights,734.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,Nil Stay,177.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,1-3 nights,234.98,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Female,1-3 nights,204.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,4-13 nights,1071.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,14-27 nights,1200.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Female,4-13 nights,1333.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,4-13 nights,3000.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,3-6 months,1500.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,65 & over,Male,14-27 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,25-34,Female,1-3 nights,286.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,35-44,Male,4-13 nights,600.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Business,Independent,55-64,Male,4-13 nights,848.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,16-24,Male,14-27 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,25-34,Male,6 months-year,3000.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,35-44,Male,4-13 nights,177.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,35-44,Male,14-27 nights,567.57,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,VFR,Independent,45-54,Male,14-27 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Miscellaneous,Independent, 0-15,Male,1-3 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent, 0-15,Male,4-13 nights,369.74,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent, 0-15,Female,1-3 nights,188.96,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent, 0-15,Female,4-13 nights,700.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent, 0-15,Female,14-27 nights,267.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Male,1-3 nights,438.05,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Male,4-13 nights,714.07,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Female,Nil Stay,130.29,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Female,1-3 nights,323.11,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,16-24,Female,4-13 nights,200.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,Nil Stay,70.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,1-3 nights,339.62,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,4-13 nights,699.18,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Male,14-27 nights,1041.50,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Female,Nil Stay,44.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Female,1-3 nights,289.95,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Female,4-13 nights,1325.30,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,25-34,Dont know,4-13 nights,320.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,Nil Stay,44.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,1-3 nights,372.87,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,4-13 nights,787.87,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Male,14-27 nights,541.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Female,1-3 nights,303.51,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,35-44,Female,4-13 nights,475.16,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,1-3 nights,356.14,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,4-13 nights,557.55,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Male,14-27 nights,500.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Female,1-3 nights,240.37,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Female,4-13 nights,1012.84,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,45-54,Female,14-27 nights,1500.00,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,1-3 nights,404.45,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,4-13 nights,571.76,France,,,,
2018,Jan-Mar,UK residents,Tunnel,Holiday,Independent,55-64,Male,14-27 nights,1453.47,France,,,,
